accuracy_delta,component,donor,donor_type,js_damage,layer,margin_damage,model_seed,recipient
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.0695577401520495e-07,2,2.0345897674560547,23,test:l3:t1:paligned:c40:i8
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,2.2356356765840246e-09,3,-0.49001312255859375,23,test:l3:t1:paligned:c40:i8
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,4.503046824311241e-09,3,0.6038112640380859,23,test:l3:t1:paligned:c40:i8
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,8.152989394716315e-09,4,0.7303352355957031,23,test:l3:t1:paligned:c40:i8
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,2.8837296994765893e-09,4,0.4892387390136719,23,test:l3:t1:paligned:c40:i8
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.8333077278498422e-09,5,0.3516654968261719,23,test:l3:t1:paligned:c40:i8
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,4.909359141436198e-09,5,0.6291427612304688,23,test:l3:t1:paligned:c40:i8
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.6920899748802185,0,24.857698440551758,23,test:l3:t1:paligned:c40:i8
-1,ff,test:l2:t0:paligned:c0:i0,cross_target,0.6477100849151611,0,20.451112747192383,23,test:l3:t1:paligned:c40:i8
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.6931465864181519,1,40.79874610900879,23,test:l3:t1:paligned:c40:i8
0,ff,test:l2:t0:paligned:c0:i0,cross_target,1.3957388134144821e-08,1,0.9564437866210938,23,test:l3:t1:paligned:c40:i8
0,sa,test:l2:t0:paligned:c0:i0,cross_target,0.00016416780999861658,2,8.770730972290039,23,test:l3:t1:paligned:c40:i8
0,ff,test:l2:t0:paligned:c0:i0,cross_target,6.001079810857846e-08,2,1.6631755828857422,23,test:l3:t1:paligned:c40:i8
0,sa,test:l2:t0:paligned:c0:i0,cross_target,2.0660975152964056e-09,3,-0.4947929382324219,23,test:l3:t1:paligned:c40:i8
0,ff,test:l2:t0:paligned:c0:i0,cross_target,1.6642426103885555e-08,3,1.0469703674316406,23,test:l3:t1:paligned:c40:i8
0,sa,test:l2:t0:paligned:c0:i0,cross_target,7.8606401388015e-09,4,0.7307281494140625,23,test:l3:t1:paligned:c40:i8
0,ff,test:l2:t0:paligned:c0:i0,cross_target,1.6781536160692667e-09,4,0.3802452087402344,23,test:l3:t1:paligned:c40:i8
0,sa,test:l2:t0:paligned:c0:i0,cross_target,4.003159581600357e-09,5,0.514862060546875,23,test:l3:t1:paligned:c40:i8
0,ff,test:l2:t0:paligned:c0:i0,cross_target,2.200734705581908e-09,5,0.43951416015625,23,test:l3:t1:paligned:c40:i8
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,0.00012070398952346295,0,4.639348983764648,23,test:l3:t1:prandomized:c0:i13
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,1.0855760592676234e-06,0,-0.5721454620361328,23,test:l3:t1:prandomized:c0:i13
-1,sa,test:l2:t0:paligned:c0:i0,matched_order2,0.6931444406509399,1,28.951343536376953,23,test:l3:t1:prandomized:c0:i13
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,3.329685966946272e-07,1,-0.9931564331054688,23,test:l3:t1:prandomized:c0:i13
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,0.0051775239408016205,2,8.338953018188477,23,test:l3:t1:prandomized:c0:i13
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,3.756904050078447e-07,2,-0.9455661773681641,23,test:l3:t1:prandomized:c0:i13
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,2.5941017156583257e-07,3,0.6443424224853516,23,test:l3:t1:prandomized:c0:i13
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,1.8083747477248835e-07,3,-0.6341476440429688,23,test:l3:t1:prandomized:c0:i13
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,1.1206893191229028e-09,4,0.048358917236328125,23,test:l3:t1:prandomized:c0:i13
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,6.371882932398876e-08,4,-0.3943138122558594,23,test:l3:t1:prandomized:c0:i13
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,8.265921280781185e-09,5,0.1305866241455078,23,test:l3:t1:prandomized:c0:i13
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,1.0450136755935091e-08,5,-0.14867019653320312,23,test:l3:t1:prandomized:c0:i13
-1,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,0.6883237957954407,0,19.215417861938477,23,test:l3:t1:prandomized:c0:i13
-1,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,0.6900674104690552,0,19.7325439453125,23,test:l3:t1:prandomized:c0:i13
-1,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,0.6931451559066772,1,38.671701431274414,23,test:l3:t1:prandomized:c0:i13
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,3.0516579840877966e-07,1,-0.8577709197998047,23,test:l3:t1:prandomized:c0:i13
0,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,0.0011487925658002496,2,6.833211898803711,23,test:l3:t1:prandomized:c0:i13
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,6.212626999513304e-07,2,-0.9189453125,23,test:l3:t1:prandomized:c0:i13
0,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,1.728737288431148e-06,3,1.3805103302001953,23,test:l3:t1:prandomized:c0:i13
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,3.723988299952907e-07,3,-1.2135047912597656,23,test:l3:t1:prandomized:c0:i13
0,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,2.3947421823322657e-08,4,-0.2243804931640625,23,test:l3:t1:prandomized:c0:i13
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,1.921322621001309e-07,4,-0.7944240570068359,23,test:l3:t1:prandomized:c0:i13
0,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,1.6419008375123667e-08,5,-0.15965843200683594,23,test:l3:t1:prandomized:c0:i13
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,3.6691005789180053e-08,5,-0.3072090148925781,23,test:l3:t1:prandomized:c0:i13
0,sa,test:l2:t0:paligned:c20:i4,cross_target,0.1179557517170906,0,11.69120979309082,23,test:l3:t1:prandomized:c0:i13
-1,ff,test:l2:t0:paligned:c20:i4,cross_target,0.6921334862709045,0,21.005155563354492,23,test:l3:t1:prandomized:c0:i13
-1,sa,test:l2:t0:paligned:c20:i4,cross_target,0.693146288394928,1,32.06744575500488,23,test:l3:t1:prandomized:c0:i13
0,ff,test:l2:t0:paligned:c20:i4,cross_target,6.943171797502146e-07,1,0.6681766510009766,23,test:l3:t1:prandomized:c0:i13
0,sa,test:l2:t0:paligned:c20:i4,cross_target,0.05189284309744835,2,10.731630325317383,23,test:l3:t1:prandomized:c0:i13
0,ff,test:l2:t0:paligned:c20:i4,cross_target,4.664725565817207e-07,2,-1.223226547241211,23,test:l3:t1:prandomized:c0:i13
0,sa,test:l2:t0:paligned:c20:i4,cross_target,2.562758709245827e-06,3,1.5933818817138672,23,test:l3:t1:prandomized:c0:i13
0,ff,test:l2:t0:paligned:c20:i4,cross_target,2.757149104581913e-07,3,-0.9309959411621094,23,test:l3:t1:prandomized:c0:i13
0,sa,test:l2:t0:paligned:c20:i4,cross_target,1.3664278597502744e-09,4,0.027330398559570312,23,test:l3:t1:prandomized:c0:i13
0,ff,test:l2:t0:paligned:c20:i4,cross_target,1.2503301149990875e-07,4,-0.5737686157226562,23,test:l3:t1:prandomized:c0:i13
0,sa,test:l2:t0:paligned:c20:i4,cross_target,1.2955290173977119e-09,5,-0.0218963623046875,23,test:l3:t1:prandomized:c0:i13
0,ff,test:l2:t0:paligned:c20:i4,cross_target,2.5227095079571882e-08,5,-0.23581886291503906,23,test:l3:t1:prandomized:c0:i13
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,0.005815553013235331,0,7.99995231628418,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,3.6900295526720583e-05,0,3.101156234741211,23,test:l3:t2:paligned:c20:i17
-1,sa,test:l2:t0:paligned:c20:i4,matched_order2,0.6931456923484802,1,28.27996253967285,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,6.926669584572664e-07,1,0.7015609741210938,23,test:l3:t2:paligned:c20:i17
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,0.10609692335128784,2,11.100967407226562,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,1.1913405728591897e-07,2,-0.3753623962402344,23,test:l3:t2:paligned:c20:i17
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,6.279144315612939e-09,3,0.08873367309570312,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,1.7809236396715278e-07,3,-0.5584182739257812,23,test:l3:t2:paligned:c20:i17
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,2.104073359987524e-09,4,-0.051624298095703125,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,4.689195520768408e-08,4,-0.26712989807128906,23,test:l3:t2:paligned:c20:i17
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,4.619877813638595e-09,5,-0.08196258544921875,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,9.689998137218936e-09,5,-0.11645698547363281,23,test:l3:t2:paligned:c20:i17
-1,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.5292693972587585,0,14.293708801269531,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.0002222510811407119,0,4.534948348999023,23,test:l3:t2:paligned:c20:i17
-1,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.6931357383728027,1,26.13555145263672,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.1077749149990268e-05,1,2.193187713623047,23,test:l3:t2:paligned:c20:i17
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.041077032685279846,2,10.018917083740234,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.6655624790473667e-07,2,-0.45510101318359375,23,test:l3:t2:paligned:c20:i17
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.8413622910884442e-06,3,1.1905841827392578,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,3.4660700976019143e-07,3,-0.8600692749023438,23,test:l3:t2:paligned:c20:i17
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,5.1891447583329864e-08,4,0.25264739990234375,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.0241578252134786e-07,4,-0.4185657501220703,23,test:l3:t2:paligned:c20:i17
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,3.133033033009269e-08,5,-0.21884536743164062,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,4.650829055208305e-09,5,-0.07602310180664062,23,test:l3:t2:paligned:c20:i17
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.2960187792778015,0,12.62142562866211,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t0:paligned:c0:i0,cross_target,4.3070038373116404e-05,0,3.2266921997070312,23,test:l3:t2:paligned:c20:i17
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.6931464672088623,1,32.28473663330078,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t0:paligned:c0:i0,cross_target,1.1015094059985131e-05,1,2.2116336822509766,23,test:l3:t2:paligned:c20:i17
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.4755076766014099,2,13.846616744995117,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t0:paligned:c0:i0,cross_target,3.7118547879799735e-07,2,-0.8743247985839844,23,test:l3:t2:paligned:c20:i17
0,sa,test:l2:t0:paligned:c0:i0,cross_target,2.0348659290903015e-06,3,1.2367172241210938,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t0:paligned:c0:i0,cross_target,3.393536758267146e-07,3,-0.8328990936279297,23,test:l3:t2:paligned:c20:i17
0,sa,test:l2:t0:paligned:c0:i0,cross_target,8.806367191027675e-09,4,0.10325241088867188,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t0:paligned:c0:i0,cross_target,1.205151534122706e-07,4,-0.45766448974609375,23,test:l3:t2:paligned:c20:i17
0,sa,test:l2:t0:paligned:c0:i0,cross_target,9.294296887674136e-09,5,-0.11736488342285156,23,test:l3:t2:paligned:c20:i17
0,ff,test:l2:t0:paligned:c0:i0,cross_target,3.7865277136006625e-08,5,-0.24259567260742188,23,test:l3:t2:paligned:c20:i17
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,0.1744539439678192,0,10.460121154785156,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,0.0032213449012488127,0,6.117635726928711,23,test:l3:t2:prandomized:c45:i22
-1,sa,test:l2:t0:paligned:c20:i4,matched_order2,0.6931453347206116,1,33.037841796875,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,1.1880363217642298e-06,1,-0.7036018371582031,23,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,6.750982720404863e-05,2,2.6085281372070312,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,4.090548372914782e-06,2,0.8736667633056641,23,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,6.257537279452663e-07,3,-0.5530662536621094,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,1.2929376680403948e-06,3,0.49014854431152344,23,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,1.0772509995149449e-07,4,-0.209564208984375,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,8.092160896921996e-07,4,0.40259552001953125,23,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,6.536386081279488e-07,5,0.4334297180175781,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,7.430526238749735e-08,5,0.06315040588378906,23,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,6.1402766732499e-05,0,2.4429931640625,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,2.647343535500113e-06,0,-1.1712913513183594,23,test:l3:t2:prandomized:c45:i22
-1,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.693146824836731,1,37.75762939453125,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,8.967767826106865e-07,1,-0.5950660705566406,23,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.3435415894491598e-05,2,1.5400810241699219,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,3.3367155083396938e-06,2,0.7554588317871094,23,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.178176717075985e-06,3,0.5744705200195312,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,3.6917583656759234e-07,3,0.23935699462890625,23,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,2.608214799693087e-08,4,0.0935821533203125,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,4.2136298361583613e-07,4,0.2830772399902344,23,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,3.7482141124201007e-07,5,0.3306407928466797,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,8.719365496290266e-08,5,0.1015777587890625,23,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t0:paligned:c0:i0,cross_target,0.02919565699994564,0,8.360864639282227,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c0:i0,cross_target,0.000193282263353467,0,3.470508575439453,23,test:l3:t2:prandomized:c45:i22
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.6931378841400146,1,25.705230712890625,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c0:i0,cross_target,6.255609150684904e-07,1,-0.4161643981933594,23,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t0:paligned:c0:i0,cross_target,0.002637697383761406,2,5.926948547363281,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c0:i0,cross_target,1.11551503323426e-06,2,0.3839855194091797,23,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t0:paligned:c0:i0,cross_target,1.2799544037989108e-06,3,0.5956401824951172,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c0:i0,cross_target,5.492778427651501e-07,3,0.22585105895996094,23,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t0:paligned:c0:i0,cross_target,1.1233225905016297e-08,4,-0.057384490966796875,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c0:i0,cross_target,2.651246404639096e-07,4,0.21765899658203125,23,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t0:paligned:c0:i0,cross_target,5.750171112595126e-07,5,0.40069007873535156,23,test:l3:t2:prandomized:c45:i22
0,ff,test:l2:t0:paligned:c0:i0,cross_target,3.933330106065114e-08,5,-0.06565093994140625,23,test:l3:t2:prandomized:c45:i22
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,3.328868842800148e-05,0,3.0743236541748047,23,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,4.823152266908437e-06,0,1.056528091430664,23,test:l3:t3:paligned:c0:i26
-1,sa,test:l2:t0:paligned:c0:i0,matched_order2,0.6931411623954773,1,27.832666397094727,23,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,3.4769175272231223e-07,1,-0.2632122039794922,23,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,0.019325099885463715,2,9.220499038696289,23,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,8.770143153924437e-07,2,-0.6956272125244141,23,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,2.4060511805146234e-07,3,0.5084171295166016,23,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,3.8290977499855217e-07,3,-0.7045459747314453,23,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,6.103917371547141e-10,4,0.028692245483398438,23,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,1.1987665970991657e-07,4,-0.42111968994140625,23,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t0:paligned:c0:i0,matched_order2,2.529915832383267e-09,5,0.05410003662109375,23,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c0:i0,matched_order2,2.0122968180658063e-08,5,-0.15471458435058594,23,test:l3:t3:paligned:c0:i26
-1,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,0.692908763885498,0,22.310163497924805,23,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,0.01734384521842003,0,9.103250503540039,23,test:l3:t3:paligned:c0:i26
-1,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,0.6931424140930176,1,36.12362289428711,23,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,3.857118713312957e-07,1,-0.3631610870361328,23,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,0.004743533208966255,2,7.791454315185547,23,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,1.454609673601226e-06,2,-0.2872753143310547,23,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,2.1282849047565833e-06,3,1.2544307708740234,23,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,6.428665528801503e-07,3,-1.2731685638427734,23,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,4.2701117308752146e-08,4,-0.2380504608154297,23,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,3.159104267069779e-07,4,-0.8132076263427734,23,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,5.0515438942966284e-08,5,-0.2279796600341797,23,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t3:prandomized:c15:i29,unrelated_same_semantic_target,6.041355504748935e-08,5,-0.3122215270996094,23,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t0:paligned:c20:i4,cross_target,0.003923815209418535,0,7.6021575927734375,23,test:l3:t3:paligned:c0:i26
-1,ff,test:l2:t0:paligned:c20:i4,cross_target,0.6909633874893188,0,19.673053741455078,23,test:l3:t3:paligned:c0:i26
-1,sa,test:l2:t0:paligned:c20:i4,cross_target,0.6931452751159668,1,32.833967208862305,23,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c20:i4,cross_target,3.1438423775398405e-06,1,1.1719951629638672,23,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t0:paligned:c20:i4,cross_target,0.1705913245677948,2,11.721145629882812,23,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c20:i4,cross_target,9.903193358695717e-07,2,-0.8310794830322266,23,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t0:paligned:c20:i4,cross_target,3.244686240577721e-06,3,1.468801498413086,23,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c20:i4,cross_target,5.221763785812072e-07,3,-1.0062522888183594,23,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t0:paligned:c20:i4,cross_target,1.5781509432599705e-09,4,0.012012481689453125,23,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c20:i4,cross_target,2.3087051204129239e-07,4,-0.6040439605712891,23,test:l3:t3:paligned:c0:i26
0,sa,test:l2:t0:paligned:c20:i4,cross_target,1.1443425762536208e-08,5,-0.09897422790527344,23,test:l3:t3:paligned:c0:i26
0,ff,test:l2:t0:paligned:c20:i4,cross_target,4.6605379111497314e-08,5,-0.24184608459472656,23,test:l3:t3:paligned:c0:i26
-1,sa,test:l2:t0:paligned:c20:i4,matched_order2,0.685799241065979,0,14.04766845703125,23,test:l3:t3:prandomized:c25:i31
-1,ff,test:l2:t0:paligned:c20:i4,matched_order2,0.690341591835022,0,24.202056884765625,23,test:l3:t3:prandomized:c25:i31
-1,sa,test:l2:t0:paligned:c20:i4,matched_order2,0.6927022933959961,1,31.563377380371094,23,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,0.00023725529899820685,1,0.9133701324462891,23,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,0.09490204602479935,2,6.113809585571289,23,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,3.355684384587221e-05,2,-0.05738067626953125,23,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,9.105187928071246e-06,3,-0.21511459350585938,23,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,2.3430569854099303e-05,3,0.0428466796875,23,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,4.068682756042108e-06,4,-0.22534942626953125,23,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,7.069867933751084e-06,4,0.0596771240234375,23,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t0:paligned:c20:i4,matched_order2,1.196734729091986e-07,5,-0.00617218017578125,23,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c20:i4,matched_order2,2.035582838288974e-06,5,-0.11826896667480469,23,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.00423464085906744,0,3.146535873413086,23,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.006612890865653753,0,2.9994258880615234,23,test:l3:t3:prandomized:c25:i31
-1,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.6926852464675903,1,24.483154296875,23,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,4.072850424563512e-05,1,-0.1884632110595703,23,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,0.037013374269008636,2,5.119192123413086,23,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,6.252225284697488e-05,2,-0.13611602783203125,23,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,8.42012232169509e-05,3,0.7823410034179688,23,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.9979737771791406e-05,3,-0.10455703735351562,23,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,5.996353138471022e-07,4,0.07394218444824219,23,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,6.06782668910455e-06,4,0.0031757354736328125,23,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,9.187315299641341e-07,5,-0.09832382202148438,23,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t3:prandomized:c25:i31,unrelated_same_semantic_target,1.953116679942468e-06,5,-0.06417465209960938,23,test:l3:t3:prandomized:c25:i31
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.68959641456604,0,16.077919006347656,23,test:l3:t3:prandomized:c25:i31
