branching,correct,depth,distractors,example_id,failure,generated_action_tokens,machine,model_forwards,oracle_controller,prompt_tokens,result_type,run_id,shuffled,stage,termination_correct,tool_calls,tool_execution_is_model_reasoning,tool_strength,total_context_tokens
1,True,3,0,matched:K3:20,,14,M4,4,True,16,reference_oracle,matched:K3:20:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:21,,14,M4,4,True,16,reference_oracle,matched:K3:21:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:21,,14,M4,4,True,16,reference_oracle,matched:K3:21:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:21,,14,M4,4,True,16,reference_oracle,matched:K3:21:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:22,,14,M4,4,True,16,reference_oracle,matched:K3:22:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:22,,14,M4,4,True,16,reference_oracle,matched:K3:22:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:22,,14,M4,4,True,16,reference_oracle,matched:K3:22:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:23,,14,M4,4,True,16,reference_oracle,matched:K3:23:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:23,,14,M4,4,True,16,reference_oracle,matched:K3:23:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:23,,14,M4,4,True,16,reference_oracle,matched:K3:23:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:24,,14,M4,4,True,16,reference_oracle,matched:K3:24:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:24,,14,M4,4,True,16,reference_oracle,matched:K3:24:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:24,,14,M4,4,True,16,reference_oracle,matched:K3:24:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:25,,14,M4,4,True,16,reference_oracle,matched:K3:25:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:25,,14,M4,4,True,16,reference_oracle,matched:K3:25:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:25,,14,M4,4,True,16,reference_oracle,matched:K3:25:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:26,,14,M4,4,True,16,reference_oracle,matched:K3:26:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:26,,14,M4,4,True,16,reference_oracle,matched:K3:26:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:26,,14,M4,4,True,16,reference_oracle,matched:K3:26:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:27,,14,M4,4,True,16,reference_oracle,matched:K3:27:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:27,,14,M4,4,True,16,reference_oracle,matched:K3:27:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:27,,14,M4,4,True,16,reference_oracle,matched:K3:27:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:28,,14,M4,4,True,16,reference_oracle,matched:K3:28:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:28,,14,M4,4,True,16,reference_oracle,matched:K3:28:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:28,,14,M4,4,True,16,reference_oracle,matched:K3:28:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:29,,14,M4,4,True,16,reference_oracle,matched:K3:29:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:29,,14,M4,4,True,16,reference_oracle,matched:K3:29:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:29,,14,M4,4,True,16,reference_oracle,matched:K3:29:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:30,,14,M4,4,True,16,reference_oracle,matched:K3:30:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:30,,14,M4,4,True,16,reference_oracle,matched:K3:30:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:30,,14,M4,4,True,16,reference_oracle,matched:K3:30:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:31,,14,M4,4,True,16,reference_oracle,matched:K3:31:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:31,,14,M4,4,True,16,reference_oracle,matched:K3:31:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:31,,14,M4,4,True,16,reference_oracle,matched:K3:31:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:32,,14,M4,4,True,16,reference_oracle,matched:K3:32:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:32,,14,M4,4,True,16,reference_oracle,matched:K3:32:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:32,,14,M4,4,True,16,reference_oracle,matched:K3:32:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:33,,14,M4,4,True,16,reference_oracle,matched:K3:33:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:33,,14,M4,4,True,16,reference_oracle,matched:K3:33:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:33,,14,M4,4,True,16,reference_oracle,matched:K3:33:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:34,,14,M4,4,True,16,reference_oracle,matched:K3:34:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:34,,14,M4,4,True,16,reference_oracle,matched:K3:34:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:34,,14,M4,4,True,16,reference_oracle,matched:K3:34:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:35,,14,M4,4,True,16,reference_oracle,matched:K3:35:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:35,,14,M4,4,True,16,reference_oracle,matched:K3:35:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:35,,14,M4,4,True,16,reference_oracle,matched:K3:35:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:36,,14,M4,4,True,16,reference_oracle,matched:K3:36:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:36,,14,M4,4,True,16,reference_oracle,matched:K3:36:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:36,,14,M4,4,True,16,reference_oracle,matched:K3:36:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:37,,14,M4,4,True,16,reference_oracle,matched:K3:37:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:37,,14,M4,4,True,16,reference_oracle,matched:K3:37:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:37,,14,M4,4,True,16,reference_oracle,matched:K3:37:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:38,,14,M4,4,True,16,reference_oracle,matched:K3:38:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:38,,14,M4,4,True,16,reference_oracle,matched:K3:38:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:38,,14,M4,4,True,16,reference_oracle,matched:K3:38:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:39,,14,M4,4,True,16,reference_oracle,matched:K3:39:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:39,,14,M4,4,True,16,reference_oracle,matched:K3:39:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:39,,14,M4,4,True,16,reference_oracle,matched:K3:39:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:40,,14,M4,4,True,16,reference_oracle,matched:K3:40:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:40,,14,M4,4,True,16,reference_oracle,matched:K3:40:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:40,,14,M4,4,True,16,reference_oracle,matched:K3:40:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:41,,14,M4,4,True,16,reference_oracle,matched:K3:41:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:41,,14,M4,4,True,16,reference_oracle,matched:K3:41:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:41,,14,M4,4,True,16,reference_oracle,matched:K3:41:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:42,,14,M4,4,True,16,reference_oracle,matched:K3:42:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:42,,14,M4,4,True,16,reference_oracle,matched:K3:42:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:42,,14,M4,4,True,16,reference_oracle,matched:K3:42:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:43,,14,M4,4,True,16,reference_oracle,matched:K3:43:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:43,,14,M4,4,True,16,reference_oracle,matched:K3:43:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:43,,14,M4,4,True,16,reference_oracle,matched:K3:43:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:44,,14,M4,4,True,16,reference_oracle,matched:K3:44:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:44,,14,M4,4,True,16,reference_oracle,matched:K3:44:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:44,,14,M4,4,True,16,reference_oracle,matched:K3:44:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:45,,14,M4,4,True,16,reference_oracle,matched:K3:45:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:45,,14,M4,4,True,16,reference_oracle,matched:K3:45:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:45,,14,M4,4,True,16,reference_oracle,matched:K3:45:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:46,,14,M4,4,True,16,reference_oracle,matched:K3:46:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:46,,14,M4,4,True,16,reference_oracle,matched:K3:46:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:46,,14,M4,4,True,16,reference_oracle,matched:K3:46:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:47,,14,M4,4,True,16,reference_oracle,matched:K3:47:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:47,,14,M4,4,True,16,reference_oracle,matched:K3:47:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:47,,14,M4,4,True,16,reference_oracle,matched:K3:47:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:48,,14,M4,4,True,16,reference_oracle,matched:K3:48:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:48,,14,M4,4,True,16,reference_oracle,matched:K3:48:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:48,,14,M4,4,True,16,reference_oracle,matched:K3:48:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:49,,14,M4,4,True,16,reference_oracle,matched:K3:49:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:49,,14,M4,4,True,16,reference_oracle,matched:K3:49:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:49,,14,M4,4,True,16,reference_oracle,matched:K3:49:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:50,,14,M4,4,True,16,reference_oracle,matched:K3:50:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:50,,14,M4,4,True,16,reference_oracle,matched:K3:50:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:50,,14,M4,4,True,16,reference_oracle,matched:K3:50:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:51,,14,M4,4,True,16,reference_oracle,matched:K3:51:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:51,,14,M4,4,True,16,reference_oracle,matched:K3:51:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:51,,14,M4,4,True,16,reference_oracle,matched:K3:51:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:52,,14,M4,4,True,16,reference_oracle,matched:K3:52:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:52,,14,M4,4,True,16,reference_oracle,matched:K3:52:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:52,,14,M4,4,True,16,reference_oracle,matched:K3:52:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:53,,14,M4,4,True,16,reference_oracle,matched:K3:53:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:53,,14,M4,4,True,16,reference_oracle,matched:K3:53:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:53,,14,M4,4,True,16,reference_oracle,matched:K3:53:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:54,,14,M4,4,True,16,reference_oracle,matched:K3:54:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:54,,14,M4,4,True,16,reference_oracle,matched:K3:54:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:54,,14,M4,4,True,16,reference_oracle,matched:K3:54:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:55,,14,M4,4,True,16,reference_oracle,matched:K3:55:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:55,,14,M4,4,True,16,reference_oracle,matched:K3:55:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:55,,14,M4,4,True,16,reference_oracle,matched:K3:55:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:56,,14,M4,4,True,16,reference_oracle,matched:K3:56:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:56,,14,M4,4,True,16,reference_oracle,matched:K3:56:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:56,,14,M4,4,True,16,reference_oracle,matched:K3:56:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:57,,14,M4,4,True,16,reference_oracle,matched:K3:57:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:57,,14,M4,4,True,16,reference_oracle,matched:K3:57:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:57,,14,M4,4,True,16,reference_oracle,matched:K3:57:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:58,,14,M4,4,True,16,reference_oracle,matched:K3:58:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:58,,14,M4,4,True,16,reference_oracle,matched:K3:58:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:58,,14,M4,4,True,16,reference_oracle,matched:K3:58:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:59,,14,M4,4,True,16,reference_oracle,matched:K3:59:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:59,,14,M4,4,True,16,reference_oracle,matched:K3:59:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:59,,14,M4,4,True,16,reference_oracle,matched:K3:59:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:60,,14,M4,4,True,16,reference_oracle,matched:K3:60:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:60,,14,M4,4,True,16,reference_oracle,matched:K3:60:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:60,,14,M4,4,True,16,reference_oracle,matched:K3:60:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:61,,14,M4,4,True,16,reference_oracle,matched:K3:61:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:61,,14,M4,4,True,16,reference_oracle,matched:K3:61:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:61,,14,M4,4,True,16,reference_oracle,matched:K3:61:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:62,,14,M4,4,True,16,reference_oracle,matched:K3:62:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:62,,14,M4,4,True,16,reference_oracle,matched:K3:62:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:62,,14,M4,4,True,16,reference_oracle,matched:K3:62:T3,False,R2,True,3,False,T3,30
1,True,3,0,matched:K3:63,,14,M4,4,True,16,reference_oracle,matched:K3:63:T1,False,R2,True,3,False,T1,30
1,True,3,0,matched:K3:63,,14,M4,4,True,16,reference_oracle,matched:K3:63:T2,False,R2,True,3,False,T2,30
1,True,3,0,matched:K3:63,,14,M4,4,True,16,reference_oracle,matched:K3:63:T3,False,R2,True,3,False,T3,30
1,True,4,0,matched:K4:0,,18,M4,5,True,20,reference_oracle,matched:K4:0:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:0,,18,M4,5,True,20,reference_oracle,matched:K4:0:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:0,,18,M4,5,True,20,reference_oracle,matched:K4:0:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:1,,18,M4,5,True,20,reference_oracle,matched:K4:1:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:1,,18,M4,5,True,20,reference_oracle,matched:K4:1:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:1,,18,M4,5,True,20,reference_oracle,matched:K4:1:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:2,,18,M4,5,True,20,reference_oracle,matched:K4:2:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:2,,18,M4,5,True,20,reference_oracle,matched:K4:2:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:2,,18,M4,5,True,20,reference_oracle,matched:K4:2:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:3,,18,M4,5,True,20,reference_oracle,matched:K4:3:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:3,,18,M4,5,True,20,reference_oracle,matched:K4:3:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:3,,18,M4,5,True,20,reference_oracle,matched:K4:3:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:4,,18,M4,5,True,20,reference_oracle,matched:K4:4:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:4,,18,M4,5,True,20,reference_oracle,matched:K4:4:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:4,,18,M4,5,True,20,reference_oracle,matched:K4:4:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:5,,18,M4,5,True,20,reference_oracle,matched:K4:5:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:5,,18,M4,5,True,20,reference_oracle,matched:K4:5:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:5,,18,M4,5,True,20,reference_oracle,matched:K4:5:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:6,,18,M4,5,True,20,reference_oracle,matched:K4:6:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:6,,18,M4,5,True,20,reference_oracle,matched:K4:6:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:6,,18,M4,5,True,20,reference_oracle,matched:K4:6:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:7,,18,M4,5,True,20,reference_oracle,matched:K4:7:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:7,,18,M4,5,True,20,reference_oracle,matched:K4:7:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:7,,18,M4,5,True,20,reference_oracle,matched:K4:7:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:8,,18,M4,5,True,20,reference_oracle,matched:K4:8:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:8,,18,M4,5,True,20,reference_oracle,matched:K4:8:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:8,,18,M4,5,True,20,reference_oracle,matched:K4:8:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:9,,18,M4,5,True,20,reference_oracle,matched:K4:9:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:9,,18,M4,5,True,20,reference_oracle,matched:K4:9:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:9,,18,M4,5,True,20,reference_oracle,matched:K4:9:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:10,,18,M4,5,True,20,reference_oracle,matched:K4:10:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:10,,18,M4,5,True,20,reference_oracle,matched:K4:10:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:10,,18,M4,5,True,20,reference_oracle,matched:K4:10:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:11,,18,M4,5,True,20,reference_oracle,matched:K4:11:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:11,,18,M4,5,True,20,reference_oracle,matched:K4:11:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:11,,18,M4,5,True,20,reference_oracle,matched:K4:11:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:12,,18,M4,5,True,20,reference_oracle,matched:K4:12:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:12,,18,M4,5,True,20,reference_oracle,matched:K4:12:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:12,,18,M4,5,True,20,reference_oracle,matched:K4:12:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:13,,18,M4,5,True,20,reference_oracle,matched:K4:13:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:13,,18,M4,5,True,20,reference_oracle,matched:K4:13:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:13,,18,M4,5,True,20,reference_oracle,matched:K4:13:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:14,,18,M4,5,True,20,reference_oracle,matched:K4:14:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:14,,18,M4,5,True,20,reference_oracle,matched:K4:14:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:14,,18,M4,5,True,20,reference_oracle,matched:K4:14:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:15,,18,M4,5,True,20,reference_oracle,matched:K4:15:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:15,,18,M4,5,True,20,reference_oracle,matched:K4:15:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:15,,18,M4,5,True,20,reference_oracle,matched:K4:15:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:16,,18,M4,5,True,20,reference_oracle,matched:K4:16:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:16,,18,M4,5,True,20,reference_oracle,matched:K4:16:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:16,,18,M4,5,True,20,reference_oracle,matched:K4:16:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:17,,18,M4,5,True,20,reference_oracle,matched:K4:17:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:17,,18,M4,5,True,20,reference_oracle,matched:K4:17:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:17,,18,M4,5,True,20,reference_oracle,matched:K4:17:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:18,,18,M4,5,True,20,reference_oracle,matched:K4:18:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:18,,18,M4,5,True,20,reference_oracle,matched:K4:18:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:18,,18,M4,5,True,20,reference_oracle,matched:K4:18:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:19,,18,M4,5,True,20,reference_oracle,matched:K4:19:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:19,,18,M4,5,True,20,reference_oracle,matched:K4:19:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:19,,18,M4,5,True,20,reference_oracle,matched:K4:19:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:20,,18,M4,5,True,20,reference_oracle,matched:K4:20:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:20,,18,M4,5,True,20,reference_oracle,matched:K4:20:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:20,,18,M4,5,True,20,reference_oracle,matched:K4:20:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:21,,18,M4,5,True,20,reference_oracle,matched:K4:21:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:21,,18,M4,5,True,20,reference_oracle,matched:K4:21:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:21,,18,M4,5,True,20,reference_oracle,matched:K4:21:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:22,,18,M4,5,True,20,reference_oracle,matched:K4:22:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:22,,18,M4,5,True,20,reference_oracle,matched:K4:22:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:22,,18,M4,5,True,20,reference_oracle,matched:K4:22:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:23,,18,M4,5,True,20,reference_oracle,matched:K4:23:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:23,,18,M4,5,True,20,reference_oracle,matched:K4:23:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:23,,18,M4,5,True,20,reference_oracle,matched:K4:23:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:24,,18,M4,5,True,20,reference_oracle,matched:K4:24:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:24,,18,M4,5,True,20,reference_oracle,matched:K4:24:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:24,,18,M4,5,True,20,reference_oracle,matched:K4:24:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:25,,18,M4,5,True,20,reference_oracle,matched:K4:25:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:25,,18,M4,5,True,20,reference_oracle,matched:K4:25:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:25,,18,M4,5,True,20,reference_oracle,matched:K4:25:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:26,,18,M4,5,True,20,reference_oracle,matched:K4:26:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:26,,18,M4,5,True,20,reference_oracle,matched:K4:26:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:26,,18,M4,5,True,20,reference_oracle,matched:K4:26:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:27,,18,M4,5,True,20,reference_oracle,matched:K4:27:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:27,,18,M4,5,True,20,reference_oracle,matched:K4:27:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:27,,18,M4,5,True,20,reference_oracle,matched:K4:27:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:28,,18,M4,5,True,20,reference_oracle,matched:K4:28:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:28,,18,M4,5,True,20,reference_oracle,matched:K4:28:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:28,,18,M4,5,True,20,reference_oracle,matched:K4:28:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:29,,18,M4,5,True,20,reference_oracle,matched:K4:29:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:29,,18,M4,5,True,20,reference_oracle,matched:K4:29:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:29,,18,M4,5,True,20,reference_oracle,matched:K4:29:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:30,,18,M4,5,True,20,reference_oracle,matched:K4:30:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:30,,18,M4,5,True,20,reference_oracle,matched:K4:30:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:30,,18,M4,5,True,20,reference_oracle,matched:K4:30:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:31,,18,M4,5,True,20,reference_oracle,matched:K4:31:T1,False,R2,True,4,False,T1,38
