candidate_count,current,expected,failure,result,run_id,step,tool_strength,valid
1,52,31,,31,matched:K3:50:T3,1,T3,True
1,31,42,,42,matched:K3:50:T3,2,T3,True
1,55,41,,41,matched:K3:51:T1,0,T1,True
1,41,54,,54,matched:K3:51:T1,1,T1,True
1,54,43,,43,matched:K3:51:T1,2,T1,True
1,55,41,,41,matched:K3:51:T2,0,T2,True
1,41,54,,54,matched:K3:51:T2,1,T2,True
1,54,43,,43,matched:K3:51:T2,2,T2,True
1,55,41,,41,matched:K3:51:T3,0,T3,True
1,41,54,,54,matched:K3:51:T3,1,T3,True
1,54,43,,43,matched:K3:51:T3,2,T3,True
1,15,24,,24,matched:K3:52:T1,0,T1,True
1,24,52,,52,matched:K3:52:T1,1,T1,True
1,52,27,,27,matched:K3:52:T1,2,T1,True
1,15,24,,24,matched:K3:52:T2,0,T2,True
1,24,52,,52,matched:K3:52:T2,1,T2,True
1,52,27,,27,matched:K3:52:T2,2,T2,True
1,15,24,,24,matched:K3:52:T3,0,T3,True
1,24,52,,52,matched:K3:52:T3,1,T3,True
1,52,27,,27,matched:K3:52:T3,2,T3,True
1,66,73,,73,matched:K3:53:T1,0,T1,True
1,73,48,,48,matched:K3:53:T1,1,T1,True
1,48,50,,50,matched:K3:53:T1,2,T1,True
1,66,73,,73,matched:K3:53:T2,0,T2,True
1,73,48,,48,matched:K3:53:T2,1,T2,True
1,48,50,,50,matched:K3:53:T2,2,T2,True
1,66,73,,73,matched:K3:53:T3,0,T3,True
1,73,48,,48,matched:K3:53:T3,1,T3,True
1,48,50,,50,matched:K3:53:T3,2,T3,True
1,63,37,,37,matched:K3:54:T1,0,T1,True
1,37,24,,24,matched:K3:54:T1,1,T1,True
1,24,65,,65,matched:K3:54:T1,2,T1,True
1,63,37,,37,matched:K3:54:T2,0,T2,True
1,37,24,,24,matched:K3:54:T2,1,T2,True
1,24,65,,65,matched:K3:54:T2,2,T2,True
1,63,37,,37,matched:K3:54:T3,0,T3,True
1,37,24,,24,matched:K3:54:T3,1,T3,True
1,24,65,,65,matched:K3:54:T3,2,T3,True
1,41,18,,18,matched:K3:55:T1,0,T1,True
1,18,56,,56,matched:K3:55:T1,1,T1,True
1,56,71,,71,matched:K3:55:T1,2,T1,True
1,41,18,,18,matched:K3:55:T2,0,T2,True
1,18,56,,56,matched:K3:55:T2,1,T2,True
1,56,71,,71,matched:K3:55:T2,2,T2,True
1,41,18,,18,matched:K3:55:T3,0,T3,True
1,18,56,,56,matched:K3:55:T3,1,T3,True
1,56,71,,71,matched:K3:55:T3,2,T3,True
1,36,32,,32,matched:K3:56:T1,0,T1,True
1,32,45,,45,matched:K3:56:T1,1,T1,True
1,45,29,,29,matched:K3:56:T1,2,T1,True
1,36,32,,32,matched:K3:56:T2,0,T2,True
1,32,45,,45,matched:K3:56:T2,1,T2,True
1,45,29,,29,matched:K3:56:T2,2,T2,True
1,36,32,,32,matched:K3:56:T3,0,T3,True
1,32,45,,45,matched:K3:56:T3,1,T3,True
1,45,29,,29,matched:K3:56:T3,2,T3,True
1,26,24,,24,matched:K3:57:T1,0,T1,True
1,24,64,,64,matched:K3:57:T1,1,T1,True
1,64,14,,14,matched:K3:57:T1,2,T1,True
1,26,24,,24,matched:K3:57:T2,0,T2,True
1,24,64,,64,matched:K3:57:T2,1,T2,True
1,64,14,,14,matched:K3:57:T2,2,T2,True
1,26,24,,24,matched:K3:57:T3,0,T3,True
1,24,64,,64,matched:K3:57:T3,1,T3,True
1,64,14,,14,matched:K3:57:T3,2,T3,True
1,48,23,,23,matched:K3:58:T1,0,T1,True
1,23,73,,73,matched:K3:58:T1,1,T1,True
1,73,71,,71,matched:K3:58:T1,2,T1,True
1,48,23,,23,matched:K3:58:T2,0,T2,True
1,23,73,,73,matched:K3:58:T2,1,T2,True
1,73,71,,71,matched:K3:58:T2,2,T2,True
1,48,23,,23,matched:K3:58:T3,0,T3,True
1,23,73,,73,matched:K3:58:T3,1,T3,True
1,73,71,,71,matched:K3:58:T3,2,T3,True
1,38,42,,42,matched:K3:59:T1,0,T1,True
1,42,43,,43,matched:K3:59:T1,1,T1,True
1,43,34,,34,matched:K3:59:T1,2,T1,True
1,38,42,,42,matched:K3:59:T2,0,T2,True
1,42,43,,43,matched:K3:59:T2,1,T2,True
1,43,34,,34,matched:K3:59:T2,2,T2,True
1,38,42,,42,matched:K3:59:T3,0,T3,True
1,42,43,,43,matched:K3:59:T3,1,T3,True
1,43,34,,34,matched:K3:59:T3,2,T3,True
1,55,41,,41,matched:K3:60:T1,0,T1,True
1,41,58,,58,matched:K3:60:T1,1,T1,True
1,58,17,,17,matched:K3:60:T1,2,T1,True
1,55,41,,41,matched:K3:60:T2,0,T2,True
1,41,58,,58,matched:K3:60:T2,1,T2,True
1,58,17,,17,matched:K3:60:T2,2,T2,True
1,55,41,,41,matched:K3:60:T3,0,T3,True
1,41,58,,58,matched:K3:60:T3,1,T3,True
1,58,17,,17,matched:K3:60:T3,2,T3,True
1,64,31,,31,matched:K3:61:T1,0,T1,True
1,31,50,,50,matched:K3:61:T1,1,T1,True
1,50,38,,38,matched:K3:61:T1,2,T1,True
1,64,31,,31,matched:K3:61:T2,0,T2,True
1,31,50,,50,matched:K3:61:T2,1,T2,True
1,50,38,,38,matched:K3:61:T2,2,T2,True
1,64,31,,31,matched:K3:61:T3,0,T3,True
1,31,50,,50,matched:K3:61:T3,1,T3,True
1,50,38,,38,matched:K3:61:T3,2,T3,True
1,24,22,,22,matched:K3:62:T1,0,T1,True
1,22,26,,26,matched:K3:62:T1,1,T1,True
1,26,39,,39,matched:K3:62:T1,2,T1,True
1,24,22,,22,matched:K3:62:T2,0,T2,True
1,22,26,,26,matched:K3:62:T2,1,T2,True
1,26,39,,39,matched:K3:62:T2,2,T2,True
1,24,22,,22,matched:K3:62:T3,0,T3,True
1,22,26,,26,matched:K3:62:T3,1,T3,True
1,26,39,,39,matched:K3:62:T3,2,T3,True
1,72,31,,31,matched:K3:63:T1,0,T1,True
1,31,66,,66,matched:K3:63:T1,1,T1,True
1,66,17,,17,matched:K3:63:T1,2,T1,True
1,72,31,,31,matched:K3:63:T2,0,T2,True
1,31,66,,66,matched:K3:63:T2,1,T2,True
1,66,17,,17,matched:K3:63:T2,2,T2,True
1,72,31,,31,matched:K3:63:T3,0,T3,True
1,31,66,,66,matched:K3:63:T3,1,T3,True
1,66,17,,17,matched:K3:63:T3,2,T3,True
1,63,10,,10,matched:K4:0:T1,0,T1,True
1,10,52,,52,matched:K4:0:T1,1,T1,True
1,52,39,,39,matched:K4:0:T1,2,T1,True
1,39,62,,62,matched:K4:0:T1,3,T1,True
1,63,10,,10,matched:K4:0:T2,0,T2,True
1,10,52,,52,matched:K4:0:T2,1,T2,True
1,52,39,,39,matched:K4:0:T2,2,T2,True
1,39,62,,62,matched:K4:0:T2,3,T2,True
1,63,10,,10,matched:K4:0:T3,0,T3,True
1,10,52,,52,matched:K4:0:T3,1,T3,True
1,52,39,,39,matched:K4:0:T3,2,T3,True
1,39,62,,62,matched:K4:0:T3,3,T3,True
1,17,68,,68,matched:K4:1:T1,0,T1,True
1,68,50,,50,matched:K4:1:T1,1,T1,True
1,50,31,,31,matched:K4:1:T1,2,T1,True
1,31,12,,12,matched:K4:1:T1,3,T1,True
1,17,68,,68,matched:K4:1:T2,0,T2,True
1,68,50,,50,matched:K4:1:T2,1,T2,True
1,50,31,,31,matched:K4:1:T2,2,T2,True
1,31,12,,12,matched:K4:1:T2,3,T2,True
1,17,68,,68,matched:K4:1:T3,0,T3,True
1,68,50,,50,matched:K4:1:T3,1,T3,True
1,50,31,,31,matched:K4:1:T3,2,T3,True
1,31,12,,12,matched:K4:1:T3,3,T3,True
1,12,18,,18,matched:K4:2:T1,0,T1,True
1,18,10,,10,matched:K4:2:T1,1,T1,True
1,10,39,,39,matched:K4:2:T1,2,T1,True
1,39,62,,62,matched:K4:2:T1,3,T1,True
1,12,18,,18,matched:K4:2:T2,0,T2,True
1,18,10,,10,matched:K4:2:T2,1,T2,True
1,10,39,,39,matched:K4:2:T2,2,T2,True
1,39,62,,62,matched:K4:2:T2,3,T2,True
1,12,18,,18,matched:K4:2:T3,0,T3,True
1,18,10,,10,matched:K4:2:T3,1,T3,True
1,10,39,,39,matched:K4:2:T3,2,T3,True
1,39,62,,62,matched:K4:2:T3,3,T3,True
1,44,39,,39,matched:K4:3:T1,0,T1,True
1,39,57,,57,matched:K4:3:T1,1,T1,True
1,57,34,,34,matched:K4:3:T1,2,T1,True
1,34,72,,72,matched:K4:3:T1,3,T1,True
1,44,39,,39,matched:K4:3:T2,0,T2,True
1,39,57,,57,matched:K4:3:T2,1,T2,True
1,57,34,,34,matched:K4:3:T2,2,T2,True
1,34,72,,72,matched:K4:3:T2,3,T2,True
1,44,39,,39,matched:K4:3:T3,0,T3,True
1,39,57,,57,matched:K4:3:T3,1,T3,True
1,57,34,,34,matched:K4:3:T3,2,T3,True
1,34,72,,72,matched:K4:3:T3,3,T3,True
1,73,61,,61,matched:K4:4:T1,0,T1,True
1,61,33,,33,matched:K4:4:T1,1,T1,True
1,33,55,,55,matched:K4:4:T1,2,T1,True
1,55,18,,18,matched:K4:4:T1,3,T1,True
1,73,61,,61,matched:K4:4:T2,0,T2,True
1,61,33,,33,matched:K4:4:T2,1,T2,True
1,33,55,,55,matched:K4:4:T2,2,T2,True
1,55,18,,18,matched:K4:4:T2,3,T2,True
1,73,61,,61,matched:K4:4:T3,0,T3,True
1,61,33,,33,matched:K4:4:T3,1,T3,True
1,33,55,,55,matched:K4:4:T3,2,T3,True
1,55,18,,18,matched:K4:4:T3,3,T3,True
1,51,26,,26,matched:K4:5:T1,0,T1,True
1,26,24,,24,matched:K4:5:T1,1,T1,True
1,24,48,,48,matched:K4:5:T1,2,T1,True
1,48,70,,70,matched:K4:5:T1,3,T1,True
1,51,26,,26,matched:K4:5:T2,0,T2,True
1,26,24,,24,matched:K4:5:T2,1,T2,True
1,24,48,,48,matched:K4:5:T2,2,T2,True
1,48,70,,70,matched:K4:5:T2,3,T2,True
1,51,26,,26,matched:K4:5:T3,0,T3,True
1,26,24,,24,matched:K4:5:T3,1,T3,True
1,24,48,,48,matched:K4:5:T3,2,T3,True
1,48,70,,70,matched:K4:5:T3,3,T3,True
1,30,42,,42,matched:K4:6:T1,0,T1,True
1,42,56,,56,matched:K4:6:T1,1,T1,True
1,56,52,,52,matched:K4:6:T1,2,T1,True
1,52,22,,22,matched:K4:6:T1,3,T1,True
1,30,42,,42,matched:K4:6:T2,0,T2,True
1,42,56,,56,matched:K4:6:T2,1,T2,True
1,56,52,,52,matched:K4:6:T2,2,T2,True
1,52,22,,22,matched:K4:6:T2,3,T2,True
1,30,42,,42,matched:K4:6:T3,0,T3,True
1,42,56,,56,matched:K4:6:T3,1,T3,True
1,56,52,,52,matched:K4:6:T3,2,T3,True
1,52,22,,22,matched:K4:6:T3,3,T3,True
1,37,23,,23,matched:K4:7:T1,0,T1,True
1,23,73,,73,matched:K4:7:T1,1,T1,True
1,73,11,,11,matched:K4:7:T1,2,T1,True
1,11,28,,28,matched:K4:7:T1,3,T1,True
1,37,23,,23,matched:K4:7:T2,0,T2,True
1,23,73,,73,matched:K4:7:T2,1,T2,True
1,73,11,,11,matched:K4:7:T2,2,T2,True
1,11,28,,28,matched:K4:7:T2,3,T2,True
1,37,23,,23,matched:K4:7:T3,0,T3,True
1,23,73,,73,matched:K4:7:T3,1,T3,True
1,73,11,,11,matched:K4:7:T3,2,T3,True
1,11,28,,28,matched:K4:7:T3,3,T3,True
1,65,45,,45,matched:K4:8:T1,0,T1,True
1,45,19,,19,matched:K4:8:T1,1,T1,True
1,19,42,,42,matched:K4:8:T1,2,T1,True
1,42,28,,28,matched:K4:8:T1,3,T1,True
1,65,45,,45,matched:K4:8:T2,0,T2,True
1,45,19,,19,matched:K4:8:T2,1,T2,True
1,19,42,,42,matched:K4:8:T2,2,T2,True
1,42,28,,28,matched:K4:8:T2,3,T2,True
1,65,45,,45,matched:K4:8:T3,0,T3,True
1,45,19,,19,matched:K4:8:T3,1,T3,True
1,19,42,,42,matched:K4:8:T3,2,T3,True
1,42,28,,28,matched:K4:8:T3,3,T3,True
1,38,58,,58,matched:K4:9:T1,0,T1,True
1,58,52,,52,matched:K4:9:T1,1,T1,True
1,52,31,,31,matched:K4:9:T1,2,T1,True
1,31,12,,12,matched:K4:9:T1,3,T1,True
1,38,58,,58,matched:K4:9:T2,0,T2,True
1,58,52,,52,matched:K4:9:T2,1,T2,True
1,52,31,,31,matched:K4:9:T2,2,T2,True
1,31,12,,12,matched:K4:9:T2,3,T2,True
1,38,58,,58,matched:K4:9:T3,0,T3,True
1,58,52,,52,matched:K4:9:T3,1,T3,True
1,52,31,,31,matched:K4:9:T3,2,T3,True
1,31,12,,12,matched:K4:9:T3,3,T3,True
1,26,63,,63,matched:K4:10:T1,0,T1,True
1,63,31,,31,matched:K4:10:T1,1,T1,True
1,31,38,,38,matched:K4:10:T1,2,T1,True
1,38,67,,67,matched:K4:10:T1,3,T1,True
1,26,63,,63,matched:K4:10:T2,0,T2,True
1,63,31,,31,matched:K4:10:T2,1,T2,True
1,31,38,,38,matched:K4:10:T2,2,T2,True
1,38,67,,67,matched:K4:10:T2,3,T2,True
1,26,63,,63,matched:K4:10:T3,0,T3,True
1,63,31,,31,matched:K4:10:T3,1,T3,True
1,31,38,,38,matched:K4:10:T3,2,T3,True
1,38,67,,67,matched:K4:10:T3,3,T3,True
1,29,55,,55,matched:K4:11:T1,0,T1,True
1,55,69,,69,matched:K4:11:T1,1,T1,True
1,69,61,,61,matched:K4:11:T1,2,T1,True
1,61,73,,73,matched:K4:11:T1,3,T1,True
1,29,55,,55,matched:K4:11:T2,0,T2,True
1,55,69,,69,matched:K4:11:T2,1,T2,True
1,69,61,,61,matched:K4:11:T2,2,T2,True
1,61,73,,73,matched:K4:11:T2,3,T2,True
1,29,55,,55,matched:K4:11:T3,0,T3,True
1,55,69,,69,matched:K4:11:T3,1,T3,True
1,69,61,,61,matched:K4:11:T3,2,T3,True
1,61,73,,73,matched:K4:11:T3,3,T3,True
1,72,53,,53,matched:K4:12:T1,0,T1,True
1,53,13,,13,matched:K4:12:T1,1,T1,True
1,13,68,,68,matched:K4:12:T1,2,T1,True
1,68,37,,37,matched:K4:12:T1,3,T1,True
1,72,53,,53,matched:K4:12:T2,0,T2,True
1,53,13,,13,matched:K4:12:T2,1,T2,True
1,13,68,,68,matched:K4:12:T2,2,T2,True
1,68,37,,37,matched:K4:12:T2,3,T2,True
1,72,53,,53,matched:K4:12:T3,0,T3,True
1,53,13,,13,matched:K4:12:T3,1,T3,True
1,13,68,,68,matched:K4:12:T3,2,T3,True
1,68,37,,37,matched:K4:12:T3,3,T3,True
1,39,72,,72,matched:K4:13:T1,0,T1,True
1,72,15,,15,matched:K4:13:T1,1,T1,True
1,15,29,,29,matched:K4:13:T1,2,T1,True
1,29,55,,55,matched:K4:13:T1,3,T1,True
1,39,72,,72,matched:K4:13:T2,0,T2,True
1,72,15,,15,matched:K4:13:T2,1,T2,True
1,15,29,,29,matched:K4:13:T2,2,T2,True
1,29,55,,55,matched:K4:13:T2,3,T2,True
1,39,72,,72,matched:K4:13:T3,0,T3,True
1,72,15,,15,matched:K4:13:T3,1,T3,True
1,15,29,,29,matched:K4:13:T3,2,T3,True
1,29,55,,55,matched:K4:13:T3,3,T3,True
1,61,59,,59,matched:K4:14:T1,0,T1,True
1,59,67,,67,matched:K4:14:T1,1,T1,True
1,67,71,,71,matched:K4:14:T1,2,T1,True
1,71,72,,72,matched:K4:14:T1,3,T1,True
1,61,59,,59,matched:K4:14:T2,0,T2,True
1,59,67,,67,matched:K4:14:T2,1,T2,True
1,67,71,,71,matched:K4:14:T2,2,T2,True
1,71,72,,72,matched:K4:14:T2,3,T2,True
1,61,59,,59,matched:K4:14:T3,0,T3,True
1,59,67,,67,matched:K4:14:T3,1,T3,True
1,67,71,,71,matched:K4:14:T3,2,T3,True
1,71,72,,72,matched:K4:14:T3,3,T3,True
1,62,35,,35,matched:K4:15:T1,0,T1,True
1,35,56,,56,matched:K4:15:T1,1,T1,True
1,56,41,,41,matched:K4:15:T1,2,T1,True
1,41,14,,14,matched:K4:15:T1,3,T1,True
1,62,35,,35,matched:K4:15:T2,0,T2,True
1,35,56,,56,matched:K4:15:T2,1,T2,True
1,56,41,,41,matched:K4:15:T2,2,T2,True
1,41,14,,14,matched:K4:15:T2,3,T2,True
1,62,35,,35,matched:K4:15:T3,0,T3,True
1,35,56,,56,matched:K4:15:T3,1,T3,True
1,56,41,,41,matched:K4:15:T3,2,T3,True
1,41,14,,14,matched:K4:15:T3,3,T3,True
1,54,37,,37,matched:K4:16:T1,0,T1,True
1,37,51,,51,matched:K4:16:T1,1,T1,True
1,51,38,,38,matched:K4:16:T1,2,T1,True
1,38,58,,58,matched:K4:16:T1,3,T1,True
1,54,37,,37,matched:K4:16:T2,0,T2,True
1,37,51,,51,matched:K4:16:T2,1,T2,True
1,51,38,,38,matched:K4:16:T2,2,T2,True
1,38,58,,58,matched:K4:16:T2,3,T2,True
1,54,37,,37,matched:K4:16:T3,0,T3,True
1,37,51,,51,matched:K4:16:T3,1,T3,True
1,51,38,,38,matched:K4:16:T3,2,T3,True
1,38,58,,58,matched:K4:16:T3,3,T3,True
1,33,32,,32,matched:K4:17:T1,0,T1,True
1,32,39,,39,matched:K4:17:T1,1,T1,True
1,39,47,,47,matched:K4:17:T1,2,T1,True
1,47,50,,50,matched:K4:17:T1,3,T1,True
1,33,32,,32,matched:K4:17:T2,0,T2,True
1,32,39,,39,matched:K4:17:T2,1,T2,True
1,39,47,,47,matched:K4:17:T2,2,T2,True
1,47,50,,50,matched:K4:17:T2,3,T2,True
1,33,32,,32,matched:K4:17:T3,0,T3,True
1,32,39,,39,matched:K4:17:T3,1,T3,True
1,39,47,,47,matched:K4:17:T3,2,T3,True
1,47,50,,50,matched:K4:17:T3,3,T3,True
1,70,37,,37,matched:K4:18:T1,0,T1,True
1,37,44,,44,matched:K4:18:T1,1,T1,True
1,44,66,,66,matched:K4:18:T1,2,T1,True
1,66,36,,36,matched:K4:18:T1,3,T1,True
1,70,37,,37,matched:K4:18:T2,0,T2,True
1,37,44,,44,matched:K4:18:T2,1,T2,True
1,44,66,,66,matched:K4:18:T2,2,T2,True
1,66,36,,36,matched:K4:18:T2,3,T2,True
1,70,37,,37,matched:K4:18:T3,0,T3,True
1,37,44,,44,matched:K4:18:T3,1,T3,True
1,44,66,,66,matched:K4:18:T3,2,T3,True
1,66,36,,36,matched:K4:18:T3,3,T3,True
1,13,17,,17,matched:K4:19:T1,0,T1,True
1,17,68,,68,matched:K4:19:T1,1,T1,True
1,68,43,,43,matched:K4:19:T1,2,T1,True
1,43,34,,34,matched:K4:19:T1,3,T1,True
1,13,17,,17,matched:K4:19:T2,0,T2,True
1,17,68,,68,matched:K4:19:T2,1,T2,True
1,68,43,,43,matched:K4:19:T2,2,T2,True
1,43,34,,34,matched:K4:19:T2,3,T2,True
1,13,17,,17,matched:K4:19:T3,0,T3,True
1,17,68,,68,matched:K4:19:T3,1,T3,True
1,68,43,,43,matched:K4:19:T3,2,T3,True
1,43,34,,34,matched:K4:19:T3,3,T3,True
1,50,65,,65,matched:K4:20:T1,0,T1,True
1,65,45,,45,matched:K4:20:T1,1,T1,True
1,45,73,,73,matched:K4:20:T1,2,T1,True
1,73,40,,40,matched:K4:20:T1,3,T1,True
1,50,65,,65,matched:K4:20:T2,0,T2,True
1,65,45,,45,matched:K4:20:T2,1,T2,True
1,45,73,,73,matched:K4:20:T2,2,T2,True
1,73,40,,40,matched:K4:20:T2,3,T2,True
1,50,65,,65,matched:K4:20:T3,0,T3,True
1,65,45,,45,matched:K4:20:T3,1,T3,True
1,45,73,,73,matched:K4:20:T3,2,T3,True
1,73,40,,40,matched:K4:20:T3,3,T3,True
1,52,27,,27,matched:K4:21:T1,0,T1,True
1,27,73,,73,matched:K4:21:T1,1,T1,True
1,73,48,,48,matched:K4:21:T1,2,T1,True
1,48,45,,45,matched:K4:21:T1,3,T1,True
1,52,27,,27,matched:K4:21:T2,0,T2,True
1,27,73,,73,matched:K4:21:T2,1,T2,True
1,73,48,,48,matched:K4:21:T2,2,T2,True
1,48,45,,45,matched:K4:21:T2,3,T2,True
1,52,27,,27,matched:K4:21:T3,0,T3,True
1,27,73,,73,matched:K4:21:T3,1,T3,True
1,73,48,,48,matched:K4:21:T3,2,T3,True
1,48,45,,45,matched:K4:21:T3,3,T3,True
1,58,16,,16,matched:K4:22:T1,0,T1,True
1,16,48,,48,matched:K4:22:T1,1,T1,True
1,48,20,,20,matched:K4:22:T1,2,T1,True
1,20,49,,49,matched:K4:22:T1,3,T1,True
1,58,16,,16,matched:K4:22:T2,0,T2,True
1,16,48,,48,matched:K4:22:T2,1,T2,True
1,48,20,,20,matched:K4:22:T2,2,T2,True
1,20,49,,49,matched:K4:22:T2,3,T2,True
1,58,16,,16,matched:K4:22:T3,0,T3,True
1,16,48,,48,matched:K4:22:T3,1,T3,True
1,48,20,,20,matched:K4:22:T3,2,T3,True
1,20,49,,49,matched:K4:22:T3,3,T3,True
1,27,73,,73,matched:K4:23:T1,0,T1,True
1,73,51,,51,matched:K4:23:T1,1,T1,True
1,51,26,,26,matched:K4:23:T1,2,T1,True
1,26,24,,24,matched:K4:23:T1,3,T1,True
1,27,73,,73,matched:K4:23:T2,0,T2,True
1,73,51,,51,matched:K4:23:T2,1,T2,True
1,51,26,,26,matched:K4:23:T2,2,T2,True
1,26,24,,24,matched:K4:23:T2,3,T2,True
1,27,73,,73,matched:K4:23:T3,0,T3,True
1,73,51,,51,matched:K4:23:T3,1,T3,True
1,51,26,,26,matched:K4:23:T3,2,T3,True
1,26,24,,24,matched:K4:23:T3,3,T3,True
1,61,73,,73,matched:K4:24:T1,0,T1,True
1,73,11,,11,matched:K4:24:T1,1,T1,True
1,11,64,,64,matched:K4:24:T1,2,T1,True
1,64,38,,38,matched:K4:24:T1,3,T1,True
1,61,73,,73,matched:K4:24:T2,0,T2,True
1,73,11,,11,matched:K4:24:T2,1,T2,True
1,11,64,,64,matched:K4:24:T2,2,T2,True
1,64,38,,38,matched:K4:24:T2,3,T2,True
1,61,73,,73,matched:K4:24:T3,0,T3,True
1,73,11,,11,matched:K4:24:T3,1,T3,True
1,11,64,,64,matched:K4:24:T3,2,T3,True
1,64,38,,38,matched:K4:24:T3,3,T3,True
1,62,34,,34,matched:K4:25:T1,0,T1,True
1,34,60,,60,matched:K4:25:T1,1,T1,True
1,60,42,,42,matched:K4:25:T1,2,T1,True
1,42,43,,43,matched:K4:25:T1,3,T1,True
1,62,34,,34,matched:K4:25:T2,0,T2,True
1,34,60,,60,matched:K4:25:T2,1,T2,True
1,60,42,,42,matched:K4:25:T2,2,T2,True
1,42,43,,43,matched:K4:25:T2,3,T2,True
1,62,34,,34,matched:K4:25:T3,0,T3,True
1,34,60,,60,matched:K4:25:T3,1,T3,True
1,60,42,,42,matched:K4:25:T3,2,T3,True
1,42,43,,43,matched:K4:25:T3,3,T3,True
1,73,68,,68,matched:K4:26:T1,0,T1,True
1,68,43,,43,matched:K4:26:T1,1,T1,True
1,43,16,,16,matched:K4:26:T1,2,T1,True
1,16,37,,37,matched:K4:26:T1,3,T1,True
1,73,68,,68,matched:K4:26:T2,0,T2,True
1,68,43,,43,matched:K4:26:T2,1,T2,True
1,43,16,,16,matched:K4:26:T2,2,T2,True
1,16,37,,37,matched:K4:26:T2,3,T2,True
1,73,68,,68,matched:K4:26:T3,0,T3,True
1,68,43,,43,matched:K4:26:T3,1,T3,True
1,43,16,,16,matched:K4:26:T3,2,T3,True
1,16,37,,37,matched:K4:26:T3,3,T3,True
1,25,58,,58,matched:K4:27:T1,0,T1,True
1,58,37,,37,matched:K4:27:T1,1,T1,True
1,37,38,,38,matched:K4:27:T1,2,T1,True
1,38,23,,23,matched:K4:27:T1,3,T1,True
1,25,58,,58,matched:K4:27:T2,0,T2,True
1,58,37,,37,matched:K4:27:T2,1,T2,True
1,37,38,,38,matched:K4:27:T2,2,T2,True
1,38,23,,23,matched:K4:27:T2,3,T2,True
1,25,58,,58,matched:K4:27:T3,0,T3,True
1,58,37,,37,matched:K4:27:T3,1,T3,True
1,37,38,,38,matched:K4:27:T3,2,T3,True
1,38,23,,23,matched:K4:27:T3,3,T3,True
1,45,39,,39,matched:K4:28:T1,0,T1,True
1,39,52,,52,matched:K4:28:T1,1,T1,True
1,52,31,,31,matched:K4:28:T1,2,T1,True
1,31,22,,22,matched:K4:28:T1,3,T1,True
1,45,39,,39,matched:K4:28:T2,0,T2,True
1,39,52,,52,matched:K4:28:T2,1,T2,True
1,52,31,,31,matched:K4:28:T2,2,T2,True
1,31,22,,22,matched:K4:28:T2,3,T2,True
1,45,39,,39,matched:K4:28:T3,0,T3,True
1,39,52,,52,matched:K4:28:T3,1,T3,True
1,52,31,,31,matched:K4:28:T3,2,T3,True
1,31,22,,22,matched:K4:28:T3,3,T3,True
1,68,58,,58,matched:K4:29:T1,0,T1,True
1,58,53,,53,matched:K4:29:T1,1,T1,True
1,53,73,,73,matched:K4:29:T1,2,T1,True
1,73,49,,49,matched:K4:29:T1,3,T1,True
1,68,58,,58,matched:K4:29:T2,0,T2,True
1,58,53,,53,matched:K4:29:T2,1,T2,True
1,53,73,,73,matched:K4:29:T2,2,T2,True
1,73,49,,49,matched:K4:29:T2,3,T2,True
1,68,58,,58,matched:K4:29:T3,0,T3,True
1,58,53,,53,matched:K4:29:T3,1,T3,True
1,53,73,,73,matched:K4:29:T3,2,T3,True
1,73,49,,49,matched:K4:29:T3,3,T3,True
1,56,57,,57,matched:K4:30:T1,0,T1,True
1,57,10,,10,matched:K4:30:T1,1,T1,True
1,10,24,,24,matched:K4:30:T1,2,T1,True
1,24,66,,66,matched:K4:30:T1,3,T1,True
1,56,57,,57,matched:K4:30:T2,0,T2,True
1,57,10,,10,matched:K4:30:T2,1,T2,True
1,10,24,,24,matched:K4:30:T2,2,T2,True
1,24,66,,66,matched:K4:30:T2,3,T2,True
1,56,57,,57,matched:K4:30:T3,0,T3,True
1,57,10,,10,matched:K4:30:T3,1,T3,True
1,10,24,,24,matched:K4:30:T3,2,T3,True
1,24,66,,66,matched:K4:30:T3,3,T3,True
1,46,59,,59,matched:K4:31:T1,0,T1,True
1,59,26,,26,matched:K4:31:T1,1,T1,True
1,26,56,,56,matched:K4:31:T1,2,T1,True
1,56,23,,23,matched:K4:31:T1,3,T1,True
1,46,59,,59,matched:K4:31:T2,0,T2,True
1,59,26,,26,matched:K4:31:T2,1,T2,True
1,26,56,,56,matched:K4:31:T2,2,T2,True
1,56,23,,23,matched:K4:31:T2,3,T2,True
1,46,59,,59,matched:K4:31:T3,0,T3,True
1,59,26,,26,matched:K4:31:T3,1,T3,True
1,26,56,,56,matched:K4:31:T3,2,T3,True
1,56,23,,23,matched:K4:31:T3,3,T3,True
1,30,46,,46,matched:K4:32:T1,0,T1,True
1,46,41,,41,matched:K4:32:T1,1,T1,True
1,41,67,,67,matched:K4:32:T1,2,T1,True
1,67,55,,55,matched:K4:32:T1,3,T1,True
1,30,46,,46,matched:K4:32:T2,0,T2,True
1,46,41,,41,matched:K4:32:T2,1,T2,True
1,41,67,,67,matched:K4:32:T2,2,T2,True
1,67,55,,55,matched:K4:32:T2,3,T2,True
1,30,46,,46,matched:K4:32:T3,0,T3,True
1,46,41,,41,matched:K4:32:T3,1,T3,True
1,41,67,,67,matched:K4:32:T3,2,T3,True
1,67,55,,55,matched:K4:32:T3,3,T3,True
1,15,11,,11,matched:K4:33:T1,0,T1,True
1,11,64,,64,matched:K4:33:T1,1,T1,True
